,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
248,0.018816717930161028,0.01848151848151848,0.020942408376963352,0.07176684881602914,0.0,0.0
249,0.032929256377781796,0.03196803196803197,0.05759162303664921,0.050394656952034,0.0,0.0
250,0.036728785959833546,0.033466533466533464,0.02617801047120419,0.11900425015179113,0.0,0.0
251,0.0038899945721005973,0.002997002997002997,0.0,0.08014571948998178,0.0,0.0
252,0.03283879138773295,0.03296703296703297,0.0,0.663023679417122,0.0,0.0
253,0.04812737470598878,0.04795204795204795,0.020942408376963352,0.18979963570127506,0.0,0.0
254,0.04288040528315542,0.043456543456543456,0.04712041884816754,0.08160291438979964,0.0,0.0
255,0.05816898860141125,0.061938061938061936,0.07853403141361257,0.06819216757741348,0.024390243902439025,0.0
256,0.025058802243531752,0.025474525474525476,0.020942408376963352,0.09690346083788708,0.0,0.0
258,0.05373620408901755,0.05544455544455545,0.06282722513089005,0.07832422586520947,0.0,0.0
259,0.03148181653700018,0.03146853146853147,0.02617801047120419,0.10139647844565877,0.0,0.0
260,0.020083227790844944,0.01998001998001998,0.0,0.40619307832422585,0.0,0.0
262,0.0036185996019540436,0.002997002997002997,0.0,0.07468123861566485,0.0,0.0
264,0.019449972860502984,0.016983016983016984,0.005235602094240838,0.19398907103825136,0.0,0.0
265,0.018635787950063324,0.02047952047952048,0.02617801047120419,0.058287795992714025,0.024390243902439025,0.25536912751677854
266,0.13768771485435136,0.13686313686313686,0.020942408376963352,0.5504553734061931,0.07317073170731707,0.29185043144774686
267,0.02044508775104035,0.022477522477522476,0.10471204188481675,0.014485211206522682,0.0,0.0
268,0.12990772571015016,0.12437562437562437,0.02617801047120419,0.43169398907103823,0.07317073170731707,0.14592521572387343
269,0.11425728243169893,0.11038961038961038,0.11518324607329843,0.09487605923814049,0.0,0.042561521252796414
270,0.11000542789940293,0.1068931068931069,0.07853403141361257,0.13342440801457195,0.07317073170731707,0.0
271,0.22353899041071104,0.23526473526473526,0.27225130890052357,0.07959583462212598,0.3902439024390244,0.018916231667909518
272,0.0029853446716120863,0.0024975024975024975,0.0,0.061930783242258654,0.0,0.0
273,0.027229962004704178,0.025474525474525476,0.03664921465968586,0.0639799635701275,0.0,0.39287558079504387
274,0.011217658766057535,0.01048951048951049,0.0,0.22768670309653916,0.0,0.0
275,0.0016283698208793198,0.001998001998001998,0.02617801047120419,0.0012143290831815418,0.0,0.0
276,0.007327664193956938,0.006993006993006993,0.0,0.1493624772313297,0.024390243902439025,0.0
277,0.05762619866111815,0.055944055944055944,0.02617801047120419,0.18913175470552518,0.0,0.14592521572387343
278,0.07698570653157229,0.07692307692307693,0.1256544502617801,0.05683060109289618,0.0975609756097561,0.14089331173339503
279,0.06142572824316989,0.06143856143856144,0.09947643979057591,0.056739526411657554,0.24390243902439024,0.0
280,0.060882938302876784,0.05844155844155844,0.020942408376963352,0.24116575591985429,0.0,0.17024608501118565
281,0.03482902116880767,0.03596403596403597,0.020942408376963352,0.13624772313296904,0.0,0.0
282,0.06404921295458657,0.06643356643356643,0.14136125654450263,0.04085349986989331,0.024390243902439025,0.0
283,0.0041613895422471505,0.003996003996003996,0.0,0.08561020036429873,0.0,0.0
284,0.017640673059525963,0.016983016983016984,0.010471204188481676,0.1153612629022465,0.0,0.0
285,0.012031843676497195,0.011488511488511488,0.0,0.24408014571949,0.0,0.0
287,0.13940654966527954,0.14785214785214784,0.05759162303664921,0.2290528233151184,0.0,0.0
288,0.051022254387552014,0.05094905094905095,0.03664921465968586,0.12386156648451731,0.0,0.0
289,0.019449972860502984,0.017982017982017984,0.005235602094240838,0.19398907103825136,0.0,0.0
290,0.12348471141668174,0.12637362637362637,0.04712041884816754,0.24389799635701276,0.0,0.0
291,0.11226705265062421,0.11238761238761238,0.3507853403141361,0.027884924461587912,0.04878048780487805,0.0
292,0.028677401845485798,0.027972027972027972,0.0,0.5792349726775956,0.0,0.0
293,0.0497557445268681,0.04795204795204795,0.041884816753926704,0.10665857113944546,0.21951219512195122,0.25536912751677854
294,0.026868102044508776,0.026973026973026972,0.005235602094240838,0.2686703096539162,0.0,0.0
295,0.14203003437669623,0.13636363636363635,0.23036649214659685,0.058247318356607965,0.04878048780487805,0.022206011088415523
296,0.01574090826850009,0.016483516483516484,0.0,0.31876138433515483,0.0,0.0
297,0.02062601773113805,0.02097902097902098,0.0,0.41712204007285975,0.0,0.0
298,0.0205355527410892,0.017482517482517484,0.0,0.41530054644808745,0.0,0.0
299,0.08612267052650624,0.08541458541458541,0.020942408376963352,0.3428051001821493,0.024390243902439025,0.0
300,0.01990229781074724,0.017982017982017984,0.03664921465968586,0.04553734061930783,0.024390243902439025,0.0
302,0.1489053736204089,0.14435564435564435,0.03664921465968586,0.3702185792349727,0.04878048780487805,0.11349739000745711
303,0.1552379229238285,0.16283716283716285,0.2879581151832461,0.05048139474368983,0.04878048780487805,0.0
304,0.06622037271575901,0.06643356643356643,0.13089005235602094,0.04609780019616085,0.12195121951219512,0.037832463335819036
305,0.0041613895422471505,0.0034965034965034965,0.0,0.08561020036429873,0.0,0.0
306,0.08820336529762982,0.0899100899100899,0.09947643979057591,0.0836976320582878,0.0,0.0
307,0.026234847114166817,0.028471528471528472,0.03664921465968586,0.06147540983606557,0.0,0.0
308,0.014564863397865026,0.013986013986013986,0.0,0.29508196721311475,0.0,0.0
309,0.2025511127193776,0.1943056943056943,0.1099476439790576,0.18024507368769663,0.0,0.15715023231801756
310,0.030124841686267414,0.028471528471528472,0.0,0.6083788706739527,0.0,0.0
311,0.017278813099330558,0.01948051948051948,0.005235602094240838,0.1721311475409836,0.0,0.0
312,0.027139497014655328,0.028471528471528472,0.02617801047120419,0.08682452944748026,0.0,0.0
313,0.10159218382485978,0.09940059940059941,0.4712041884816754,0.017094017094017096,0.0,0.0
314,0.09100777998914421,0.08841158841158842,0.04712041884816754,0.1785063752276867,0.0,0.0
315,0.026868102044508776,0.027472527472527472,0.02617801047120419,0.08591378263509411,0.0,0.0
316,0.17523068572462458,0.16533466533466534,0.05235602094240838,0.315946348733234,0.0,0.0
317,0.09010313008865568,0.0964035964035964,0.06282722513089005,0.13465041333893793,0.0,0.0
318,0.042428080332911164,0.040459540459540456,0.015706806282722512,0.2099271402550091,0.0,0.5107382550335571
319,0.18355346480911888,0.17482517482517482,0.09424083769633508,0.1894353369763206,0.0,0.05107382550335571
320,0.031300886556902476,0.026973026973026972,0.015706806282722512,0.15391621129326047,0.0,0.0
321,0.0032567396417586395,0.003996003996003996,0.0,0.06739526411657559,0.0,0.0
322,0.08747964537723901,0.08791208791208792,0.07853403141361257,0.10507741347905282,0.0,0.0
323,0.008051384114347748,0.008491508491508492,0.041884816753926704,0.013357619914996965,0.0,0.0
324,0.029943911706169713,0.028471528471528472,0.020942408376963352,0.11657559198542805,0.0,0.0
325,0.027049032024606477,0.025474525474525476,0.010471204188481676,0.1785063752276867,0.0,0.0
326,0.00995114890537362,0.00999000999000999,0.010471204188481676,0.06375227686703097,0.0,0.0
328,0.07599059164103492,0.07542457542457542,0.041884816753926704,0.16535114349321997,0.0,0.0
329,0.026596707074362222,0.027472527472527472,0.010471204188481676,0.17547055251973284,0.0,0.0
330,0.13144563054098063,0.13536463536463536,0.2513089005235602,0.04869707445819858,0.0,0.0
331,0.036728785959833546,0.03496503496503497,0.010471204188481676,0.2434729811778992,0.0,0.0
332,0.01818346299981907,0.01898101898101898,0.020942408376963352,0.0692167577413479,0.0,0.17024608501118565
333,0.030848561606658224,0.03196803196803197,0.05235602094240838,0.051664182811723795,0.0975609756097561,0.0
334,0.004523249502442555,0.004495504495504496,0.0,0.09289617486338798,0.0,0.0
335,0.06124479826307219,0.06493506493506493,0.06806282722513089,0.08313817330210774,0.0,0.0
336,0.06658223267595441,0.06443556443556443,0.041884816753926704,0.14430277271807326,0.0,0.0
337,0.07834268138230505,0.07592407592407592,0.09424083769633508,0.07794075352315215,0.0,0.0
339,0.012665098606839153,0.014485514485514486,0.020942408376963352,0.046994535519125684,0.0,0.0
340,0.03428623122851456,0.03596403596403597,0.005235602094240838,0.34335154826958103,0.0,0.0
341,0.14383933417767325,0.14635364635364637,0.020942408376963352,0.5752276867030965,0.07317073170731707,0.0
342,0.01963090284060069,0.01848151848151848,0.02617801047120419,0.06162720097146327,0.0,0.0
343,0.036547855979735845,0.03296703296703297,0.020942408376963352,0.1431693989071038,0.024390243902439025,0.0
344,0.0778903564320608,0.07742257742257742,0.05759162303664921,0.1258348512446873,0.0,0.0
345,0.017550208069477113,0.01898101898101898,0.05235602094240838,0.0273224043715847,0.0,0.0
347,0.053193414148724444,0.05044955044955045,0.020942408376963352,0.21020036429872496,0.0,0.0
348,0.1374163198842048,0.13936063936063936,0.07329842931937172,0.17947783849423193,0.0975609756097561,0.06384228187919463
349,0.07119594716844581,0.06593406593406594,0.05759162303664921,0.11460230722525805,0.0,0.0
350,0.007960919124298896,0.006993006993006993,0.010471204188481676,0.050394656952034,0.0,0.40859060402684566
352,0.0032567396417586395,0.003996003996003996,0.0,0.06739526411657559,0.024390243902439025,0.0
353,0.04930341957662385,0.04595404595404595,0.031413612565445025,0.13739266198282593,0.0,0.0
354,0.02134973765152886,0.023476523476523476,0.010471204188481676,0.14025500910746813,0.0,0.0
356,0.006965804233761534,0.006493506493506494,0.010471204188481676,0.04371584699453552,0.0,0.5107382550335571
357,0.03410530124841686,0.037462537462537464,0.015706806282722512,0.1680327868852459,0.024390243902439025,0.0
358,0.10512031843676498,0.1023976023976024,0.041884816753926704,0.23052013762396273,0.2682926829268293,0.10214765100671142
359,0.0023520897412701285,0.0024975024975024975,0.0,0.04918032786885246,0.0,0.0
361,0.014293468427718474,0.013986013986013986,0.031413612565445025,0.03669008587041374,0.0,0.0
362,0.24335082323140944,0.25024975024975027,0.14136125654450263,0.16978922716627634,0.04878048780487805,0.03522332793334876
363,0.1308123756106387,0.12787212787212787,0.06806282722513089,0.18319021597710122,0.0,0.0
